Date,Currency,Mean,Buy,Sell,Year,Month,Annual Average Inflation,12-Month Inflation,Nominal GDP prices (Ksh Million),Annual GDP growth (%),Real GDP prices (Ksh Million)
2008-10-15,US DOLLAR,75.5861,75.5056,75.6667,2008,10,14.13,18.74,"2,107,589",1.5,"1,357,262"
2008-10-14,US DOLLAR,75.9722,75.8944,76.05,2008,10,14.13,18.74,"2,107,589",1.5,"1,357,262"
2008-10-13,US DOLLAR,74.3333,74.2611,74.4056,2008,10,14.13,18.74,"2,107,589",1.5,"1,357,262"
2008-10-09,US DOLLAR,74.1772,74.1022,74.2522,2008,10,14.13,18.74,"2,107,589",1.5,"1,357,262"
2008-10-08,US DOLLAR,73.7656,73.6889,73.8422,2008,10,14.13,18.74,"2,107,589",1.5,"1,357,262"
2008-10-07,US DOLLAR,73.6728,73.5644,73.7811,2008,10,14.13,18.74,"2,107,589",1.5,"1,357,262"
2008-10-06,US DOLLAR,72.9117,72.8367,72.9867,2008,10,14.13,18.74,"2,107,589",1.5,"1,357,262"
2008-10-03,US DOLLAR,72.9678,72.88,73.0556,2008,10,14.13,18.74,"2,107,589",1.5,"1,357,262"
2008-10-02,US DOLLAR,73.1728,73.1033,73.2422,2008,10,14.13,18.74,"2,107,589",1.5,"1,357,262"
2008-09-30,US DOLLAR,73.2189,73.1411,73.2967,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-29,US DOLLAR,73.8267,73.7489,73.9044,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-26,US DOLLAR,73.8778,73.7944,73.9611,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-24,US DOLLAR,73.1022,73.0356,73.1689,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-23,US DOLLAR,72.8044,72.7222,72.8867,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-22,US DOLLAR,71.9306,71.8556,72.0056,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-19,US DOLLAR,72.9761,72.8944,73.0578,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-18,US DOLLAR,72.8417,72.7722,72.9111,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-17,US DOLLAR,71.8639,71.75,71.9778,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-16,US DOLLAR,70.7417,70.6722,70.8111,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-15,US DOLLAR,70.5311,70.47,70.5922,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-12,US DOLLAR,70.7067,70.6278,70.7856,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-11,US DOLLAR,70.6222,70.5444,70.7,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-10,US DOLLAR,70.4056,70.3278,70.4833,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-09,US DOLLAR,70.2583,70.1833,70.3333,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-08,US DOLLAR,70.2111,70.1389,70.2833,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-05,US DOLLAR,70.4744,70.4033,70.5456,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-04,US DOLLAR,70.3644,70.2922,70.4367,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-03,US DOLLAR,68.9578,68.8967,69.0189,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-02,US DOLLAR,68.6972,68.6278,68.7667,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-09-01,US DOLLAR,68.8372,68.7622,68.9122,2008,9,13.02,18.73,"2,107,589",1.5,"1,357,262"
2008-08-29,US DOLLAR,68.7333,68.6611,68.8056,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-28,US DOLLAR,68.7217,68.6467,68.7967,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-27,US DOLLAR,69.0722,69.0056,69.1389,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-26,US DOLLAR,68.7856,68.7356,68.8356,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-25,US DOLLAR,68.6344,68.5722,68.6967,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-22,US DOLLAR,68.6311,68.5589,68.7033,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-21,US DOLLAR,68.6306,68.5611,68.7,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-20,US DOLLAR,67.64,67.58,67.7,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-19,US DOLLAR,67.495,67.4367,67.5533,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-15,US DOLLAR,67.4778,67.4111,67.5444,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-14,US DOLLAR,67.2972,67.2222,67.3722,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-13,US DOLLAR,67.2417,67.1722,67.3111,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-12,US DOLLAR,67.5117,67.4367,67.5867,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-11,US DOLLAR,67.2972,67.2167,67.3778,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-08,US DOLLAR,66.7944,66.7278,66.8611,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-07,US DOLLAR,66.4556,66.3889,66.5222,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-06,US DOLLAR,66.4039,66.3456,66.4622,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-05,US DOLLAR,66.6511,66.5944,66.7078,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-04,US DOLLAR,67.1139,67.0444,67.1833,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-08-01,US DOLLAR,67.2439,67.1633,67.3244,2008,8,11.92,18.33,"2,107,589",1.5,"1,357,262"
2008-07-31,US DOLLAR,67.3183,67.26,67.3767,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-30,US DOLLAR,67.4044,67.3433,67.4656,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-29,US DOLLAR,67.6522,67.5789,67.7256,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-28,US DOLLAR,67.6389,67.5611,67.7167,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-25,US DOLLAR,67.3667,67.2889,67.4444,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-24,US DOLLAR,67.35,67.2778,67.4222,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-23,US DOLLAR,67.6867,67.6144,67.7589,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-22,US DOLLAR,67.3978,67.32,67.4756,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-21,US DOLLAR,66.375,66.2944,66.4556,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-18,US DOLLAR,66.5583,66.4889,66.6278,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-17,US DOLLAR,67.2694,67.1889,67.35,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-16,US DOLLAR,67.2944,67.2333,67.3556,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-15,US DOLLAR,67.42,67.3522,67.4878,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-14,US DOLLAR,67.0222,66.95,67.0944,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-11,US DOLLAR,66.8444,66.7722,66.9167,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-10,US DOLLAR,66.7083,66.6389,66.7778,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-09,US DOLLAR,66.0367,65.9633,66.11,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-08,US DOLLAR,65.4139,65.3444,65.4833,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-07,US DOLLAR,65.3906,65.3167,65.4644,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-04,US DOLLAR,65.8011,65.7278,65.8744,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-03,US DOLLAR,65.9028,65.8222,65.9833,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-02,US DOLLAR,65.3233,65.2556,65.3911,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-07-01,US DOLLAR,65.0156,64.9056,65.1256,2008,7,10.83,17.12,"2,107,589",1.5,"1,357,262"
2008-06-30,US DOLLAR,64.6944,64.6333,64.7556,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-27,US DOLLAR,64.47,64.4033,64.5367,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-26,US DOLLAR,64.4267,64.3556,64.4978,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-25,US DOLLAR,64.4567,64.3956,64.5178,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-24,US DOLLAR,64.4689,64.4078,64.53,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-23,US DOLLAR,64.4456,64.3778,64.5133,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-20,US DOLLAR,64.4172,64.3478,64.4867,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-19,US DOLLAR,64.1667,64.0944,64.2389,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-18,US DOLLAR,64.2061,64.1378,64.2744,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-17,US DOLLAR,64.1167,64.0444,64.1889,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-16,US DOLLAR,64.8189,64.7411,64.8967,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-13,US DOLLAR,64.2378,64.1656,64.31,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-12,US DOLLAR,64.1939,64.1189,64.2689,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-11,US DOLLAR,63.6211,63.5489,63.6933,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-10,US DOLLAR,63.5456,63.4722,63.6189,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-09,US DOLLAR,63.48,63.4133,63.5467,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-06,US DOLLAR,62.4083,62.35,62.4667,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-05,US DOLLAR,61.6611,61.5944,61.7278,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-04,US DOLLAR,61.7978,61.7256,61.87,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-06-03,US DOLLAR,62.0222,61.9556,62.0889,2008,6,9.86,17.87,"2,107,589",1.5,"1,357,262"
2008-05-30,US DOLLAR,62.0289,61.9622,62.0956,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-29,US DOLLAR,62.06,61.9989,62.1211,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-28,US DOLLAR,61.9944,61.9333,62.0556,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-27,US DOLLAR,62.15,62.0889,62.2111,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-26,US DOLLAR,62.3056,62.25,62.3611,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-23,US DOLLAR,61.9067,61.8511,61.9622,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-22,US DOLLAR,61.9722,61.9111,62.0333,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-21,US DOLLAR,62.1533,62.0811,62.2256,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-20,US DOLLAR,62.3611,62.2944,62.4278,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-19,US DOLLAR,62.175,62.1,62.25,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-16,US DOLLAR,61.9006,61.8411,61.96,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-15,US DOLLAR,61.7028,61.6389,61.7667,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-14,US DOLLAR,61.5306,61.4711,61.59,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-13,US DOLLAR,61.5106,61.4389,61.5822,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-12,US DOLLAR,61.5883,61.5189,61.6578,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-09,US DOLLAR,61.7011,61.6189,61.7833,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-08,US DOLLAR,61.6733,61.6,61.7467,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-07,US DOLLAR,61.6044,61.5333,61.6756,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-06,US DOLLAR,61.7544,61.6878,61.8211,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-05,US DOLLAR,61.8333,61.7611,61.9056,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-05-02,US DOLLAR,61.9778,61.9,62.0556,2008,5,8.7,18.61,"2,107,589",1.5,"1,357,262"
2008-04-30,US DOLLAR,62.1356,62.0578,62.2133,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-29,US DOLLAR,62.25,62.1833,62.3167,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-28,US DOLLAR,62.1556,62.0833,62.2278,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-25,US DOLLAR,62.0667,62.0056,62.1278,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-24,US DOLLAR,61.7056,61.6278,61.7833,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-23,US DOLLAR,61.5722,61.5,61.6444,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-22,US DOLLAR,61.5206,61.4544,61.5867,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-21,US DOLLAR,61.7667,61.6944,61.8389,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-18,US DOLLAR,62.1633,62.0967,62.23,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-15,US DOLLAR,61.6722,61.6,61.7444,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-14,US DOLLAR,62.3633,62.2911,62.4356,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-11,US DOLLAR,62.4333,62.3556,62.5111,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-10,US DOLLAR,62.9833,62.9056,63.0611,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-09,US DOLLAR,64.6111,64.5333,64.6889,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-08,US DOLLAR,62.3611,62.2889,62.4333,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-07,US DOLLAR,61.8389,61.7667,61.9111,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
2008-04-04,US DOLLAR,62.41,62.3378,62.4822,2008,4,7.32,16.12,"2,107,589",1.5,"1,357,262"
